id_,gender,title,url,category,price,description,description_long,n_reviews,score,size,comfort,durability,r_title,r_raiting,r_body,r_date
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Love these sneakers!,5,I had a pair of these sneakers when I was in high school. I could not believe they made this style again so I had to have a pair. They fit well and are comfortable. They are true to size. I bought the white with the black swoosh. [This review was collected as part of a promotion.],06-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,So cute but so purple,5,These are so cute! The color is more purple than pink and they are very narrow (which works for me). [This review was collected as part of a promotion.],05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Returned,3,"These run small! I sized up .5 from my regular size and should have sized up a full, whole size. The Cortez style is very cute, but I didn’t love the shiny sheen on the pink color. [This review was collected as part of a promotion.]",05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Cute!!,5,These shoes are very comfortable! They are so cute! I haven't worn for working out or running but for walking/everyday wear! [This review was collected as part of a promotion.],05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,super cute!,5,"super fun and feminine! I usually do not wear sneakers during day day, but these are super cute for dresses shorts and even leggings for the everyday activities ! [This review was collected as part of a promotion.]",05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Stylish sneakers,5,I love these classic tennis shoes! They are comfortable and cute with jeans as well as skirts and dresses. [This review was collected as part of a promotion.],05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,cortez,5,cute and comfortable!!cant really go wrong with Nike Cortez [This review was collected as part of a promotion.],05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Cute knock around shoes,5,"These are such cute shoes to kick around in. They’re not workout shoes, but I love them to run errands! [This review was collected as part of a promotion.]",05-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Best purchase ever,5,"I looooove the shoes. Its so comphy its like i am walking in the clouds. Its my first shoe order and i am so happy with my purchase. Also Its so beautiful i cant stop watching it when i wear it. And If you have doubths about the size you can measure your foot first, this shoe is definitely true to size. Highly  Read More",04-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Love them!,5,I bought a toddler sized pair for my daughter then saw these ones for adults. Thought it'd be fun to have matching shoes. These are super cute and I've gotten so many compliments on them. They also remind me of the ones Grandma used to wear. Love love love! [This review was collected as part of a promotion.],03-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Cute and comfy,5,"The pink is beautiful, it has a slight metallic sheen which makes it look almost lilac in different light. They’re extremely comfortable, the shoe is such a classic that you can pull it off with near everything despite the color. Super cute! [This review was collected as part of a promotion.]",02-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Cute,3,Really cute but not the best for someone with wide and flat feet (you have to tie the shoe really tight to have the shoe keep its shape) [This review was collected as part of a promotion.],01-08-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,So cute!!,5,"LOVE THESE SHOES! The style is so cut and comfy. The color is a little more pink than the picture or the title "" particle beige"" but that's what I was hoping for. [This review was collected as part of a promotion.]",31-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,"Particle Rose is Beautiful, Size Up 0.5 Size",5,"I am an avid Nike buyer and consistently wear an 8.5. Due to the rounded toe on this style, I sized up a 0.5 size to a 9 -- they fit perfectly! The Particle Rose color is gorgeous -- a beautiful pale medium pink with a lavender undertone. [This review was collected as part of a promotion.]",31-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Loving the rose gold trend,5,These are really cute and definitely rose gold. Nike tends to run small and narrow which is good for me but not for everyone. I went with a half size up and they fit. These are definitely more casual. Not meant to be a trainer or walking shoe. They have just minimal support from my experience. I would recommend. Read More,31-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Great color,5,"Beautiful dusty rose color, with a really nice sheen. These dress up or down. I'm a huge Nike fan, and these do not disappoint. [This review was collected as part of a promotion.]",30-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Not for wide feet,5,"Looks great but too narrow for my wide, bunion-prone foot. It may have stretched out but I didn't want to risk it.",30-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,"Low key, comfortable and stylish.",4,"Sized up from my usual size 5 to give a little more room in the toe box. Haven't worn these outside yet, but when I tried them on inside the house, they seem quite comfortable. I got the black and black color, which seems to be the trend right now. Love that it doesn't scream Nike, but anyone who's looking will know  Read More",29-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Great throwback!,4,"I loved these shoes in the 80s, and I recently rediscovered them. I’m in love again! They’re very comfy for walking/running and also look great with jeans and skirts. They run a little narrow, so I sized up half a size, and the fit is great. I won’t wait another 30 years for my next pair! [This review was collected  Read More",28-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Old school Nikes,4,They came and I tried them on and the 10 fit perfectly! I’m usually a 10 in Nike. The color is great and I’m sure I’ll wear them a lot. [This review was collected as part of a promotion.],28-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Love these,5,"Love these shoes. Pure classics, comfortable and made for running around, but not exercising in. [This review was collected as part of a promotion.]",28-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Ca-ute!!!!,5,Bought these for my daughter and she loved them! They look like a ballet slipper. Cute dressed up or with jeans. A really hot take on an old school shoe. [This review was collected as part of a promotion.],27-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Just what I was looking for!,5,Love these! Comfy and cute casual sneaker for running errands / daytime. [This review was collected as part of a promotion.],27-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Love these shoes!,5,Love these! The color is so cute and they are ridiculously comfy. Look great with skinnies :) [This review was collected as part of a promotion.],25-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,These shoes run small,3,I ordered my size and they fit a little snug so they were not as comfortable as I hoped but they are a good pair of shoes and i would order again but in a bigger size.,25-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Sporty look,5,"Love these sneakers! They were out of stock for a while but I'm so glad I was able to get them. Was afraid they would be tight or narrow like other reviewers said however I got a 7.5 and they were perfect! They make any outfit look casual, sporty, and interesting! [This review was collected as part of a promotion.]",21-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Cortez,4,"The rose color of these shoes is really pretty in person, but still subtle enough to be a neutral, IMO. Other reviewers had me second guessing, but in the end I went with my regular size as Nordstrom suggested. It's a tad snug around my big toe, but not to the point that I'd size up, I don't think. [This review  Read More",21-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Comfortable and Stylish,5,"Very comfortable without sacrificing the style. Versatile sneakers you could wear for walking around a city or even with a skirt. They may be a tad narrow compared to other sneakers, but that was not an issue for me. [This review was collected as part of a promotion.]",14-07-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,comfy and retro,5,"i had some issues with the sizing of the Cortez XLVs, but these classic Cortez fit exactly how you expect them to. Don't ever change, Cortez! [This review was collected as part of a promotion.]",28-06-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,,5,"Got this for one of my family members and she loved it, perfect fit true to size",17-06-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Nike Cortez Sneakers,5,Sneakers fit true to size and has great styling !! [This review was collected as part of a promotion.],15-06-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,Cute,4,"Cute and cushy, but no arch support. Love the color and the style, however they break in an odd spot on the top of my toes. I went up half a size and probably could have stuck with my normal size. They are also on the narrow side and more Lavender than pink. [This review was collected as part of a promotion.]",13-06-2018 00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274,4.5,34,85.5,88,I Am Satisfied.. ...,5,"Got the shoes in two days and I have to say I'm very satisfied. Now let's be honest, the making of almost every Nike shoe is narrow- as if to shape your foot— and if you look at the image, you'd see the bottom of the shoe is very narrow however I have a good amount of toe space & the shoes are very durable. I order Read More",09-06-2018 00:00
